pid,local_id,parent,mods_genre_ms,Title
harleyspiller:33909,25-3-59,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45977,25-3-59,info:fedora/harleyspiller:MetadataReview10,menus,Kin's Chinese Food to Take Out
harleyspiller:33723,25-3-6,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46077,25-3-6,info:fedora/harleyspiller:MetadataReview10,menus,Happy Garden
harleyspiller:33915,25-3-60,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45983,25-3-60,info:fedora/harleyspiller:MetadataReview10,menus,King Dragon
harleyspiller:33824,25-3-61,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45929,25-3-61,info:fedora/harleyspiller:MetadataReview10,menus,King Dragon
harleyspiller:33806,25-3-62,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46088,25-3-62,info:fedora/harleyspiller:MetadataReview10,menus,King Foo
harleyspiller:33712,25-3-63,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46034,25-3-63,info:fedora/harleyspiller:MetadataReview10,menus,King Fung Kitchen
harleyspiller:33697,25-3-64,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46051,25-3-64,info:fedora/harleyspiller:MetadataReview10,menus,King Star Restaurant
harleyspiller:33749,25-3-65,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46140,25-3-65,info:fedora/harleyspiller:MetadataReview10,menus,King Wok
harleyspiller:33880,25-3-66,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45876,25-3-66,info:fedora/harleyspiller:MetadataReview10,menus,King Wok Chinese & Japanese Food
harleyspiller:33930,25-3-67,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45965,25-3-67,info:fedora/harleyspiller:MetadataReview10,menus,King's
harleyspiller:33906,25-3-68,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46006,25-3-68,info:fedora/harleyspiller:MetadataReview10,menus,King's Wok Restaurant
harleyspiller:33839,25-3-69,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45905,25-3-69,info:fedora/harleyspiller:MetadataReview10,menus,Kitchen Time
harleyspiller:33813,25-3-7,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46135,25-3-7,info:fedora/harleyspiller:MetadataReview10,menus,Happy House
harleyspiller:33933,25-3-70,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45968,25-3-70,info:fedora/harleyspiller:MetadataReview10,menus,Koong Wing
harleyspiller:33886,25-3-71,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45879,25-3-71,info:fedora/harleyspiller:MetadataReview10,menus,Koto Sushi
harleyspiller:33758,25-3-72,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46149,25-3-72,info:fedora/harleyspiller:MetadataReview10,menus,Lai Wok
harleyspiller:33706,25-3-73,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46060,25-3-73,info:fedora/harleyspiller:MetadataReview10,menus,Lam's Garden
harleyspiller:33721,25-3-74,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46043,25-3-74,info:fedora/harleyspiller:MetadataReview10,menus,Lan King
harleyspiller:33818,25-3-75,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46095,25-3-75,info:fedora/harleyspiller:MetadataReview10,menus,Lee's Restaurant
harleyspiller:33830,25-3-76,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45932,25-3-76,info:fedora/harleyspiller:MetadataReview10,menus,Legend Cafe
harleyspiller:33918,25-3-77,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45986,25-3-77,info:fedora/harleyspiller:MetadataReview10,menus,Legend Steak House
harleyspiller:33944,25-3-78,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45944,25-3-78,info:fedora/harleyspiller:MetadataReview10,menus,Leon Kitchen
harleyspiller:33872,25-3-79,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45903,25-3-79,info:fedora/harleyspiller:MetadataReview10,menus,Li Hing
harleyspiller:33764,25-3-8,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46080,25-3-8,info:fedora/harleyspiller:MetadataReview10,menus,Happy Restaurant
harleyspiller:33738,25-3-80,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46022,25-3-80,info:fedora/harleyspiller:MetadataReview10,menus,Li Hing
harleyspiller:33788,25-3-81,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46101,25-3-81,info:fedora/harleyspiller:MetadataReview10,menus,Lichee Nut
harleyspiller:33845,25-3-82,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45908,25-3-82,info:fedora/harleyspiller:MetadataReview10,menus,Lichee Nut
harleyspiller:33892,25-3-83,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45995,25-3-83,info:fedora/harleyspiller:MetadataReview10,menus,Lin Lee Restaurant
harleyspiller:33950,25-3-84,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45947,25-3-84,info:fedora/harleyspiller:MetadataReview10,menus,Lin Long River
harleyspiller:33857,25-3-85,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45891,25-3-85,info:fedora/harleyspiller:MetadataReview10,menus,Lin's Garden
harleyspiller:33770,25-3-86,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46126,25-3-86,info:fedora/harleyspiller:MetadataReview10,menus,Little Shanghai
harleyspiller:33685,25-3-87,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46065,25-3-87,info:fedora/harleyspiller:MetadataReview10,menus,Liu's Restaurant
harleyspiller:33729,25-3-88,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46048,25-3-88,info:fedora/harleyspiller:MetadataReview10,menus,Long Jin
harleyspiller:33804,25-3-89,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46086,25-3-89,info:fedora/harleyspiller:MetadataReview10,menus,Long Line Restaurant
harleyspiller:33694,25-3-9,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46031,25-3-9,info:fedora/harleyspiller:MetadataReview10,menus,Happy Wok
harleyspiller:33688,25-3-90,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46073,25-3-90,info:fedora/harleyspiller:MetadataReview10,menus,Lu Ming Restaurant
harleyspiller:33779,25-3-91,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46129,25-3-91,info:fedora/harleyspiller:MetadataReview10,menus,Lucky
harleyspiller:33869,25-3-92,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45897,25-3-92,info:fedora/harleyspiller:MetadataReview10,menus,Lucky 8
harleyspiller:33956,25-3-93,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45959,25-3-93,info:fedora/harleyspiller:MetadataReview10,menus,Lucky Eight Restaurant
harleyspiller:33903,25-3-94,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46000,25-3-94,info:fedora/harleyspiller:MetadataReview10,menus,Lucky Eight Restaurant
harleyspiller:33851,25-3-95,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:45920,25-3-95,info:fedora/harleyspiller:MetadataReview10,menus,Luck Hing Restaurant
harleyspiller:33791,25-3-96,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46109,25-3-96,info:fedora/harleyspiller:MetadataReview10,menus,Lucky Zhang's Family
harleyspiller:33746,25-3-97,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46025,25-3-97,info:fedora/harleyspiller:MetadataReview10,menus,Lung Fung
harleyspiller:33391,26-1-1,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46225,26-1-1,info:fedora/harleyspiller:MetadataReview10,menus,Mambo Sushi
harleyspiller:33385,26-1-10,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46166,26-1-10,info:fedora/harleyspiller:MetadataReview10,menus,Mei Mei
harleyspiller:33434,26-1-100,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46324,26-1-100,info:fedora/harleyspiller:MetadataReview10,menus,Peking Kitchen
harleyspiller:33496,26-1-101,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46382,26-1-101,info:fedora/harleyspiller:MetadataReview10,menus,Phoenix House
harleyspiller:33563,26-1-102,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46228,26-1-102,info:fedora/harleyspiller:MetadataReview10,menus,Phoenix House
harleyspiller:33623,26-1-103,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46291,26-1-103,info:fedora/harleyspiller:MetadataReview10,menus,Picasso
harleyspiller:33659,26-1-104,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46253,26-1-104,info:fedora/harleyspiller:MetadataReview10,menus,Picasso
harleyspiller:33570,26-1-105,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46152,26-1-105,info:fedora/harleyspiller:MetadataReview10,menus,Presidente De China Restaurant
harleyspiller:33490,26-1-106,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46456,26-1-106,info:fedora/harleyspiller:MetadataReview10,menus,Prime Food Processing Corporation
harleyspiller:33394,26-1-107,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46362,26-1-107,info:fedora/harleyspiller:MetadataReview10,menus,QQ Star
harleyspiller:33487,26-1-11,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46262,26-1-11,info:fedora/harleyspiller:MetadataReview10,menus,Mei Mei Kitchen
harleyspiller:33577,26-1-12,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46348,26-1-12,info:fedora/harleyspiller:MetadataReview10,menus,Mei Wei
harleyspiller:33671,26-1-13,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46435,26-1-13,info:fedora/harleyspiller:MetadataReview10,menus,Mid China
harleyspiller:33608,26-1-14,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46391,26-1-14,info:fedora/harleyspiller:MetadataReview10,menus,Ming Wang
harleyspiller:33551,26-1-15,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46327,26-1-15,info:fedora/harleyspiller:MetadataReview10,menus,Mon Hing
harleyspiller:33511,26-1-16,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46282,26-1-16,info:fedora/harleyspiller:MetadataReview10,menus,Mr. Chan's
harleyspiller:33451,26-1-17,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46215,26-1-17,info:fedora/harleyspiller:MetadataReview10,menus,Mr. Simi
harleyspiller:33400,26-1-18,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46189,26-1-18,info:fedora/harleyspiller:MetadataReview10,menus,Mr. Tang
harleyspiller:33468,26-1-19,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46235,26-1-19,info:fedora/harleyspiller:MetadataReview10,menus,Mr. Tang
harleyspiller:33656,26-1-2,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46385,26-1-2,info:fedora/harleyspiller:MetadataReview10,menus,Mancini's Pizza
harleyspiller:33459,26-1-20,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46238,26-1-20,info:fedora/harleyspiller:MetadataReview10,menus,Mr. Tong
harleyspiller:33407,26-1-21,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46175,26-1-21,info:fedora/harleyspiller:MetadataReview10,menus,Mr. Wonton
harleyspiller:33650,26-1-22,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46426,26-1-22,info:fedora/harleyspiller:MetadataReview10,menus,Mr. Yun
harleyspiller:33600,26-1-23,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46371,26-1-23,info:fedora/harleyspiller:MetadataReview10,menus,My Thai Cafe
harleyspiller:33536,26-1-24,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46314,26-1-24,info:fedora/harleyspiller:MetadataReview10,menus,Nan Bei He Restaurant
harleyspiller:33638,26-1-25,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46408,26-1-25,info:fedora/harleyspiller:MetadataReview10,menus,Nana
harleyspiller:33422,26-1-26,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46194,26-1-26,info:fedora/harleyspiller:MetadataReview10,menus,Nanatori
harleyspiller:33525,26-1-27,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46294,26-1-27,info:fedora/harleyspiller:MetadataReview10,menus,National
harleyspiller:33473,26-1-28,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46270,26-1-28,info:fedora/harleyspiller:MetadataReview10,menus,New Beijing
harleyspiller:33388,26-1-29,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46157,26-1-29,info:fedora/harleyspiller:MetadataReview10,menus,New Casa China
harleyspiller:33567,26-1-3,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46321,26-1-3,info:fedora/harleyspiller:MetadataReview10,menus,Mandarin House
harleyspiller:33523,26-1-30,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46302,26-1-30,info:fedora/harleyspiller:MetadataReview10,menus,New China
harleyspiller:33419,26-1-31,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46203,26-1-31,info:fedora/harleyspiller:MetadataReview10,menus,New China
harleyspiller:33629,26-1-32,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46411,26-1-32,info:fedora/harleyspiller:MetadataReview10,menus,New China
harleyspiller:33530,26-1-33,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46317,26-1-33,info:fedora/harleyspiller:MetadataReview10,menus,New China Kitchen
harleyspiller:33592,26-1-34,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46374,26-1-34,info:fedora/harleyspiller:MetadataReview10,menus,New China Restaurant
harleyspiller:33641,26-1-35,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46429,26-1-35,info:fedora/harleyspiller:MetadataReview10,menus,New China Tung
harleyspiller:33404,26-1-36,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46183,26-1-36,info:fedora/harleyspiller:MetadataReview10,menus,New China Tung
harleyspiller:33456,26-1-37,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46247,26-1-37,info:fedora/harleyspiller:MetadataReview10,menus,New China Tung
harleyspiller:33514,26-1-38,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46273,26-1-38,info:fedora/harleyspiller:MetadataReview10,menus,New China Wok
harleyspiller:33437,26-1-39,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46222,26-1-39,info:fedora/harleyspiller:MetadataReview10,menus,New Chung Mee
harleyspiller:33560,26-1-4,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46365,26-1-4,info:fedora/harleyspiller:MetadataReview10,menus,"Mariachis, Los"
harleyspiller:33605,26-1-40,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46402,26-1-40,info:fedora/harleyspiller:MetadataReview10,menus,New College
harleyspiller:33545,26-1-41,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46336,26-1-41,info:fedora/harleyspiller:MetadataReview10,menus,New Dragon Garden
harleyspiller:33499,26-1-42,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46285,26-1-42,info:fedora/harleyspiller:MetadataReview10,menus,New Food Lam
harleyspiller:33442,26-1-43,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46219,26-1-43,info:fedora/harleyspiller:MetadataReview10,menus,New Garden
harleyspiller:33373,26-1-44,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46169,26-1-44,info:fedora/harleyspiller:MetadataReview10,menus,New Happy Taco
harleyspiller:33479,26-1-45,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46268,26-1-45,info:fedora/harleyspiller:MetadataReview10,menus,New Hong Kong
harleyspiller:33574,26-1-46,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46359,26-1-46,info:fedora/harleyspiller:MetadataReview10,menus,New Hong Kong Kitchen
harleyspiller:33665,26-1-47,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46444,26-1-47,info:fedora/harleyspiller:MetadataReview10,menus,New Hong Kong Panda House
harleyspiller:33626,26-1-48,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46417,26-1-48,info:fedora/harleyspiller:MetadataReview10,menus,New Hunan Wok
harleyspiller:33539,26-1-49,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46309,26-1-49,info:fedora/harleyspiller:MetadataReview10,menus,New King Food
harleyspiller:33620,26-1-5,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46453,26-1-5,info:fedora/harleyspiller:MetadataReview10,menus,Maru Sushi
harleyspiller:33677,26-1-50,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46441,26-1-50,info:fedora/harleyspiller:MetadataReview10,menus,New Kitchen
harleyspiller:33580,26-1-51,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46351,26-1-51,info:fedora/harleyspiller:MetadataReview10,menus,New Long River
harleyspiller:33481,26-1-52,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46256,26-1-52,info:fedora/harleyspiller:MetadataReview10,menus,New Neighbor Restaurant
harleyspiller:33382,26-1-53,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46163,26-1-53,info:fedora/harleyspiller:MetadataReview10,menus,New Ocean Empire
harleyspiller:33445,26-1-54,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46209,26-1-54,info:fedora/harleyspiller:MetadataReview10,menus,New Peking
harleyspiller:33508,26-1-55,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46279,26-1-55,info:fedora/harleyspiller:MetadataReview10,menus,New Presidente De China Restaurant
harleyspiller:33557,26-1-56,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46333,26-1-56,info:fedora/harleyspiller:MetadataReview10,menus,New Ruan's Restaurant
harleyspiller:33611,26-1-57,info:fedora/harleyspiller:MetadataReview9,,"4535 Beijing Quanjude Roast Duck Retaurant Name: mods_titleInfo_title_ms, dtype: object"
harleyspiller:46394,26-1-57,info:fedora/harleyspiller:MetadataReview10,menus,New Sing Wah Kitchen
